Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
Córdoba,Calamuchita,Los Cóndores,14007110,423,0,0,0,0,1,0,507,931
Córdoba,Calamuchita,Los Molinos,14007120,0,0,0,0,0,0,0,42,42
Córdoba,Calamuchita,Los Reartes,14007130,30,0,0,342,0,1,0,375,748
Córdoba,Calamuchita,Parque Calmayo,14007160,0,0,0,0,0,0,0,36,36
Córdoba,Calamuchita,San Agustín,14007180,110,0,0,0,0,0,0,1,111
Córdoba,Calamuchita,San Ignacio (Loteo San Javier),14007190,0,0,0,0,0,0,0,11,11
Córdoba,Calamuchita,Santa Rosa De Calamuchita,14007210,1.355,815,0,119,0,0,0,3.079,5.368
Córdoba,Calamuchita,Villa Alpina,14007240,0,0,0,0,0,0,0,2,2
Córdoba,Calamuchita,Villa Amancay,14007250,0,0,0,0,0,0,0,39,39
Córdoba,Calamuchita,Villa Berna,14007260,31,0,0,0,0,0,0,6,37
Córdoba,Calamuchita,Villa Ciudad Parque Los Reartes (1A. Sección),14007270,0,0,0,0,0,0,0,219,219
Córdoba,Calamuchita,Villa Ciudad Parque Los Reartes (3A. Sección),14007170,0,0,0,0,0,0,0,8,8
Córdoba,Calamuchita,Villa Del Dique,14007290,555,0,0,256,128,0,0,866,1.805
Córdoba,Calamuchita,Villa General Belgrano,14007310,0,31,0,0,0,1,0,1.129,1.161
Córdoba,Calamuchita,Villa Quillinzo,14007330,0,0,0,0,0,0,0,84,84
Córdoba,Calamuchita,Villa Rumipal,14007340,0,0,0,43,0,0,0,937,980
Córdoba,Calamuchita,Villa San Miguel,14007170,0,0,0,0,0,0,0,5,5
Córdoba,Calamuchita,Villa Yacanto,14007360,0,0,0,0,0,0,0,7,7
Córdoba,Calamuchita,Las Caleras,14007100,0,0,0,0,0,0,0,7,7
Córdoba,Calamuchita,San Ignacio (Loteo Vélez Crespo),14007170,0,0,0,0,0,0,0,9,9
Córdoba,Calamuchita,Segunda Usina,14007220,0,0,0,0,0,0,0,61,61
Córdoba,Calamuchita,Río De Los Sauces,14007170,0,0,0,0,0,0,0,1,1
Córdoba,Calamuchita,Villa Ciudad Parque Los Reartes,14007170,0,400,0,0,0,0,0,0,400
Córdoba,Capital,Córdoba,14014010,58.016,222.667,44,208.950,1.218,11,0,4.276,495.182
Córdoba,Capital,Otros,Sin Datos,0,0,0,0,0,0,0,695,695
Córdoba,Colón,Agua De Oro,14021010,370,0,0,65,0,0,0,65,500
Córdoba,Colón,Ascochinga,14021020,124,0,0,1,0,0,0,0,125
Córdoba,Colón,Colonia Caroya,14021050,1.132,505,0,6.155,0,0,0,31,7.823
Córdoba,Colón,El Manzano,14021110,125,0,0,0,0,0,0,20,145
Córdoba,Colón,General Paz,14021130,167,0,0,0,0,0,0,0,167
Córdoba,Colón,Jesús María,14021140,1.133,3.877,0,6.526,0,0,0,15,11.551
Córdoba,Colón,La Calera,14021150,1.197,6.525,0,1.352,316,1,0,496,9.887
Córdoba,Colón,La Granja,14021160,437,0,0,1,0,0,0,26,464
Córdoba,Colón,Los Molles,14021180,0,0,0,0,0,2,0,0,2
Córdoba,Colón,Malvinas Argentinas,14021190,1.122,0,0,291,0,0,0,229,1.642
Córdoba,Colón,Mendiolaza,14021200,821,2.606,0,841,2,0,0,195,4.465
Córdoba,Colón,Otros,Sin Datos,0,0,0,0,0,0,0,287,287
Córdoba,Colón,Pajas Blancas,14021220,0,0,0,0,0,0,0,19,19
Córdoba,Colón,Río Ceballos,14021230,1.049,5.510,0,4,1,2,0,444,7.010
Córdoba,Colón,Saldán,14021240,69,4.193,0,73,0,0,0,270,4.605
Córdoba,Colón,Salsipuedes,14021250,891,467,0,9,0,0,0,387,1.754
Córdoba,Colón,Unquillo,14021280,2.198,873,0,905,0,0,0,603,4.579
Córdoba,Colón,Villa Allende,14021290,1,6.366,0,1.885,4,0,0,345,8.601
Córdoba,Colón,Villa Cerro Azul,14021300,75,0,0,0,0,0,0,20,95
Córdoba,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310,388,0,0,0,0,1,0,0,389
Córdoba,Colón,Villa Los Llanos - Juárez Celman,14021320,508,0,0,499,0,0,0,360,1.367
Córdoba,Colón,Dumesnil,14021270,0,0,0,34,0,0,0,0,34
Córdoba,Colón,Mi Granja,14021210,0,0,0,5,0,0,0,0,5
Córdoba,Cruz Del Eje,Alto De Los Quebrachos,14028010,0,0,0,0,6,0,0,1,7
Córdoba,Cruz Del Eje,Bañado De Soto,14028020,0,0,0,0,0,0,0,8,8
Córdoba,Cruz Del Eje,Canteras Quilpo,14028030,0,0,0,0,0,0,0,2,2
Córdoba,Cruz Del Eje,Cruz De Caña,14028040,0,0,0,0,0,0,0,2,2
Córdoba,Cruz Del Eje,Cruz Del Eje,14028050,1.565,1.733,0,3.055,0,0,0,575,6.928
Córdoba,Cruz Del Eje,El Brete,14028060,0,0,0,1,0,0,0,65,66
Córdoba,Cruz Del Eje,Guanaco Muerto,14028080,0,0,0,0,0,0,0,17,17
Córdoba,Cruz Del Eje,La Banda,14028090,0,0,0,0,0,1,0,0,1
Córdoba,Cruz Del Eje,La Batea,14028100,0,0,0,0,0,0,0,1,1
Córdoba,Cruz Del Eje,La Higuera,14028110,18,0,0,0,0,0,0,2,20
Córdoba,Cruz Del Eje,Las Playas,14028130,0,0,0,1,0,0,0,176,177
Córdoba,Cruz Del Eje,Los Chañaritos,14028140,0,0,0,1,0,0,0,9,10
Córdoba,Cruz Del Eje,Media Naranja,14028150,0,0,0,0,0,0,0,60,60
Córdoba,Cruz Del Eje,Paso Viejo,14028160,72,0,0,0,0,0,0,21,93
Córdoba,Cruz Del Eje,San Marcos Sierra,14028170,0,16,0,429,0,0,0,199,644
Córdoba,Cruz Del Eje,Serrezuela,14028180,102,0,0,10,0,0,0,2,114
Córdoba,Cruz Del Eje,Tuclame,14028190,0,0,0,0,0,0,0,3,3
Córdoba,Cruz Del Eje,Villa De Soto,14028200,625,0,0,341,0,2,0,293,1.261
Córdoba,General Roca,Del Campillo,14035010,1.050,0,0,0,0,1,0,0,1.051
Córdoba,General Roca,Hipólito Bouchard,14035030,0,0,0,0,0,1,0,0,1
Córdoba,General Roca,Huinca Renancó,14035040,572,0,1,1.294,0,0,0,1.097,2.964
Córdoba,General Roca,Italó,14035050,0,0,0,0,171,0,0,0,171
Córdoba,General Roca,Nicolás Bruzzone,14035070,0,0,0,0,0,0,0,91,91
Córdoba,General Roca,Pincén,14035090,0,0,0,0,9,0,0,0,9
Córdoba,General Roca,Villa Huidobro,14035120,0,789,10,2,0,1,0,1.099,1.901
Córdoba,General Roca,Villa Valeria,14035140,632,0,0,0,0,1,0,216,849
Córdoba,General Roca,Santa Magdalena (Est. Jovita),14035110,0,1.666,0,37,0,0,0,82,1.785
Córdoba,General San Martín,Arroyo Cabral,14042020,4,393,0,2,0,1,0,276,676
Córdoba,General San Martín,Ausonia,14042030,0,0,0,1,0,0,0,0,1
Córdoba,General San Martín,Chazón,14042040,0,388,0,0,0,0,0,0,388
Córdoba,General San Martín,Etruria,14042050,47,1,0,0,2,1,0,0,51
Córdoba,General San Martín,La Laguna,14042060,524,0,0,0,0,0,0,0,524
Córdoba,General San Martín,La Playosa,14042080,650,0,0,0,0,1,0,70,721
Córdoba,General San Martín,Pasco,14042110,0,0,0,1,0,0,0,0,1
Córdoba,General San Martín,Silvio Pellico,14042130,150,0,0,0,0,0,0,65,215
Córdoba,General San Martín,Ticino,14042140,0,663,0,6,0,2,0,0,671
Córdoba,General San Martín,Tío Pujio,14042150,567,0,0,2,0,0,0,53,622
Córdoba,General San Martín,Villa María,14042170,2.354,15.284,0,10.543,0,1,0,2.022,30.204
Córdoba,General San Martín,Villa Nueva,14042180,1.120,2.288,0,1.001,1,1,0,993,5.404
Córdoba,General San Martín,Arroyo Algodón,14042010,0,0,0,1,0,0,0,0,1
Córdoba,Ischilín,Chuña,14049030,0,0,0,0,0,2,0,102,104
Córdoba,Ischilín,Copacabana,14049040,0,0,0,0,0,0,0,12,12
Córdoba,Ischilín,Deán Funes,14049050,1.950,1.948,0,263,0,1,0,0,4.162
Córdoba,Ischilín,Esquina Del Alambre,14049060,0,0,0,0,0,0,0,1,1
Córdoba,Ischilín,Olivares De San Nicolás,14049090,0,0,0,0,0,0,0,1,1
Córdoba,Ischilín,Quilino,14049100,205,0,0,94,0,0,0,0,299
Córdoba,Ischilín,Villa Quilino,14049130,0,0,0,36,0,0,0,0,36
Córdoba,Juárez Celman,Alejandro Roca (Est. Alejandro),14056010,439,0,0,0,0,0,0,235,674
Córdoba,Juárez Celman,Bengolea,14056030,0,0,0,269,0,0,0,0,269
Córdoba,Juárez Celman,Carnerillo,14056040,129,0,0,505,23,1,0,222,880
Córdoba,Juárez Celman,Charras,14056050,0,0,0,1,0,0,0,12,13
Córdoba,Juárez Celman,General Cabrera,14056070,986,0,0,0,0,0,0,0,986
Córdoba,Juárez Celman,General Deheza,14056080,10,1.126,0,3.464,0,0,0,0,4.600
Córdoba,Juárez Celman,Huanchillas,14056090,0,0,0,11,0,0,0,0,11
Córdoba,Juárez Celman,La Carlota,14056100,986,0,0,0,0,0,0,0,986
Córdoba,Juárez Celman,Los Cisnes,14056110,2,165,0,0,0,0,0,0,167
Córdoba,Juárez Celman,Olaeta,14056120,0,65,0,0,0,0,0,0,65
Córdoba,Juárez Celman,Santa Eufemia,14056150,0,587,0,0,0,1,0,57,645
Córdoba,Juárez Celman,Ucacha,14056160,143,1.747,0,1,0,0,0,59,1.950
Córdoba,Juárez Celman,Villa Reducción,14056170,0,0,0,0,0,0,0,232,232
Córdoba,Marcos Juárez,Alejo Ledesma,14063010,0,0,0,1,0,3,0,79,83
Córdoba,Marcos Juárez,Arias,14063020,493,0,0,0,0,0,0,0,493
Córdoba,Marcos Juárez,Camilo Aldao,14063030,1.155,0,0,0,0,1,0,0,1.156
Córdoba,Marcos Juárez,Colonia Italiana,14063070,0,158,0,0,31,0,0,10,199
Córdoba,Marcos Juárez,Corral De Bustos,14063090,752,4.591,0,1.027,1.796,0,0,46,8.212
Córdoba,Marcos Juárez,Cruz Alta,14063100,669,0,0,1,0,1,0,0,671
Córdoba,Marcos Juárez,General Baldissera,14063110,451,0,0,0,0,1,0,0,452
Córdoba,Marcos Juárez,General Roca,14063120,1.127,0,0,1,0,2,0,0,1.130
Córdoba,Marcos Juárez,Guatimozín,14063130,170,0,0,601,596,1,0,30,1.398
Córdoba,Marcos Juárez,Inriville,14063140,233,0,0,0,0,0,0,89,322
Córdoba,Marcos Juárez,Isla Verde,14063150,765,262,0,0,0,0,0,0,1.027
Córdoba,Marcos Juárez,Leones,14063160,167,2.548,0,1,0,0,0,23,2.739
Córdoba,Marcos Juárez,Los Surgentes,14063170,757,0,0,6,0,1,0,0,764
Córdoba,Marcos Juárez,Marcos Juárez,14063180,652,9.716,0,2,0,0,0,239,10.609
Córdoba,Marcos Juárez,Monte Buey,14063190,1.563,0,0,0,0,0,0,0,1.563
Córdoba,Marcos Juárez,Villa Elisa,14063230,1.031,0,12,0,0,0,0,0,1.043
Córdoba,Marcos Juárez,Saira,14063210,234,0,0,0,0,0,0,0,234
Córdoba,Marcos Juárez,Capitán General Bernardo O'Higgins,14063040,0,0,0,30,0,0,0,141,171
Córdoba,Marcos Juárez,Cavanagh,14063050,0,0,0,0,0,0,0,322,322
Córdoba,Minas,Ciénaga Del Coro,14070010,0,0,0,1,0,0,0,64,65
Córdoba,Minas,La Playa,14070050,0,0,0,0,0,0,0,53,53
Córdoba,Minas,San Carlos Minas,14070060,204,0,0,2,0,0,0,290,496
Córdoba,Minas,Tosno,14070080,0,0,0,0,0,0,0,27,27
Córdoba,Minas,El Chacho,14070020,0,0,0,1,0,0,0,173,174
Córdoba,Minas,Estancia De Guadalupe,14070030,0,0,0,0,0,0,0,35,35
Córdoba,Minas,Guasapampa,14070040,0,0,0,0,0,0,0,34,34
Córdoba,Minas,Talaini,14070070,0,0,0,0,0,0,0,23,23
Córdoba,Otros,Otros,Sin Datos,0,0,0,0,485,0,0,268,753
Córdoba,Pocho,Chancani,14077010,0,0,0,0,0,0,0,97,97
Córdoba,Pocho,Las Palmas,14077020,0,0,0,0,0,0,0,9,9
Córdoba,Pocho,Salsacate,14077040,155,0,0,3,0,1,0,298,457
Córdoba,Pocho,Villa De Pocho,14077080,0,0,0,0,0,0,0,40,40
Córdoba,Pocho,Los Talares,14077030,0,0,0,0,0,0,0,39,39
Córdoba,Pocho,San Gerónimo,14077050,0,0,0,0,0,0,0,11,11
Córdoba,Pocho,Tala Cañada,14077060,0,0,0,0,0,0,0,39,39
Córdoba,Pocho,Taninga,14077070,0,0,0,0,0,0,0,167,167
Córdoba,Presidente Roque Sáenz Peña,General Levalle,14084010,3,2.441,0,1,29,0,0,148,2.622
Córdoba,Presidente Roque Sáenz Peña,La Cesira,14084020,395,0,0,2,17,1,0,38,453
Córdoba,Presidente Roque Sáenz Peña,Laboulaye,14084030,1.088,5.570,0,1,1,0,0,668,7.328
Córdoba,Presidente Roque Sáenz Peña,Melo,14084050,0,0,0,10,21,0,0,389,420
Córdoba,Presidente Roque Sáenz Peña,Río Bamba,14084060,0,0,0,0,0,0,0,29,29
Córdoba,Presidente Roque Sáenz Peña,Rosales,14084070,0,0,0,0,0,0,0,132,132
Córdoba,Presidente Roque Sáenz Peña,Serrano,14084090,0,1.033,0,0,0,1,0,81,1.115
Córdoba,Presidente Roque Sáenz Peña,San Joaquín,14084080,0,0,0,0,0,0,0,42,42
Córdoba,Presidente Roque Sáenz Peña,Leguizamón,14084040,0,0,0,1,0,0,0,0,1
Córdoba,Punilla,Bialet Massé,14091020,941,0,0,1,0,0,0,333,1.275
Córdoba,Punilla,Cabalango,14091030,0,0,0,0,0,0,0,207,207
Córdoba,Punilla,Capilla Del Monte,14091040,1.643,457,0,0,0,0,0,282,2.382
Córdoba,Punilla,Casa Grande,14091050,0,0,0,0,0,0,0,57,57
Córdoba,Punilla,Charbonier,14091060,0,0,0,0,0,0,0,102,102
Córdoba,Punilla,Cosquín,14091070,1.307,4.694,0,0,0,0,0,113,6.114
Córdoba,Punilla,Cuesta Blanca,14091080,0,0,0,0,0,0,0,40,40
Córdoba,Punilla,Estancia Vieja,14091090,0,0,0,0,0,0,0,216,216
Córdoba,Punilla,Huerta Grande,14091100,0,109,0,416,0,0,0,103,628
Córdoba,Punilla,La Cumbre,14091110,1.044,0,0,0,0,0,0,175,1.219
Córdoba,Punilla,La Falda,14091120,1.336,4.689,0,8,0,0,0,26,6.059
Córdoba,Punilla,Las Jarillas,14091130,0,0,0,0,0,0,0,4,4
Córdoba,Punilla,Los Cocos,14091140,206,0,0,0,0,0,0,52,258
Córdoba,Punilla,Mayu Sumaj,14091160,0,128,0,0,0,0,0,49,177
Córdoba,Punilla,San Antonio De Arredondo,14091180,0,1.322,0,1,0,0,0,112,1.435
Córdoba,Punilla,San Esteban,14091190,62,0,0,0,0,0,0,42,104
Córdoba,Punilla,San Roque,14091200,0,0,0,0,0,0,0,233,233
Córdoba,Punilla,Santa María De Punilla,14091210,1.273,0,0,2,1,0,0,113,1.389
Córdoba,Punilla,Tala Huasi,14091220,0,0,0,0,0,0,0,15,15
Córdoba,Punilla,Tanti,14091230,0,0,0,0,225,0,0,373,598
Córdoba,Punilla,Valle Hermoso,14091240,913,16,0,0,0,0,0,116,1.045
Córdoba,Punilla,Villa Carlos Paz,14091250,1.857,21.973,0,6,1,2,0,642,24.481
Córdoba,Punilla,Villa Giardino,14091270,992,0,0,365,0,0,0,253,1.610
Córdoba,Punilla,Villa Parque Siquimán,14091290,0,0,0,0,0,0,0,285,285
Córdoba,Punilla,Villa Río Icho Cruz,14091300,0,0,0,0,0,0,0,147,147
Córdoba,Punilla,Villa Santa Cruz Del Lago,14091320,272,0,0,0,0,0,0,279,551
Córdoba,Río Cuarto,Achiras,14098010,0,0,0,50,0,0,0,258,308
Córdoba,Río Cuarto,Adelia María,14098020,353,2.469,0,15,0,0,0,179,3.016
Córdoba,Río Cuarto,Alcira (Est. Gigena),14098030,464,0,0,883,0,1,0,0,1.348
Córdoba,Río Cuarto,Alpa Corral,14098040,0,0,0,0,160,0,0,0,160
Córdoba,Río Cuarto,Berrotarán,14098050,609,1.445,0,2,0,0,0,133,2.189
Córdoba,Río Cuarto,Bulnes,14098060,50,0,0,0,0,1,0,0,51
Córdoba,Río Cuarto,Chaján,14098070,0,0,0,78,0,1,0,0,79
Córdoba,Río Cuarto,Chucul,14098080,19,0,0,3,0,0,0,74,96
Córdoba,Río Cuarto,Coronel Moldes,14098100,501,0,0,0,1.340,0,0,0,1.841
Córdoba,Río Cuarto,Elena,14098110,139,0,0,596,0,0,0,86,821
Córdoba,Río Cuarto,La Carolina,14098120,7,0,0,0,0,2,0,66,75
Córdoba,Río Cuarto,Las Acequias,14098150,422,0,0,8,0,0,0,0,430
Córdoba,Río Cuarto,Las Albahacas,14098160,9,0,0,0,14,0,0,0,23
Córdoba,Río Cuarto,Las Higueras,14098170,256,573,0,645,0,0,0,0,1.474
Córdoba,Río Cuarto,Las Peñas,14098180,5,0,0,0,0,0,0,25,30
Córdoba,Río Cuarto,Las Vertientes,14098190,48,0,0,25,0,0,0,0,73
Córdoba,Río Cuarto,Malena,14098200,1,0,0,0,0,0,0,0,1
Córdoba,Río Cuarto,Otros,Sin Datos,0,0,0,1,30,0,0,0,31
Córdoba,Río Cuarto,Río Cuarto,14098230,6.460,39.139,1,18.376,0,6,0,1.254,65.236
Córdoba,Río Cuarto,Sampacho,14098240,588,0,0,29,1.070,0,0,219,1.906
Córdoba,Río Cuarto,San Basilio,14098250,37,0,0,865,0,1,0,0,903
Córdoba,Río Cuarto,Santa Catalina (Est. Holmberg),14098260,456,0,0,511,0,0,0,178,1.145
Córdoba,Río Cuarto,Vicuña Mackenna,14098290,2.268,1.472,0,71,0,1,0,0,3.812
Córdoba,Río Cuarto,Villa El Chacay,14098300,0,0,0,0,4,0,0,0,4
Córdoba,Río Cuarto,Washington,14098320,0,0,0,0,0,0,0,38,38
Córdoba,Río Cuarto,Coronel Baigorria,14098090,0,0,0,0,0,0,0,74,74
Córdoba,Río Primero,Cañada De Machado,14105020,0,0,0,0,0,0,0,11,11
Córdoba,Río Primero,Esquina,14105090,0,0,0,56,0,1,0,0,57
Córdoba,Río Primero,La Para,14105110,0,1.167,0,4,0,1,0,154,1.326
Córdoba,Río Primero,La Puerta,14105130,0,0,0,1,0,0,0,100,101
Córdoba,Río Primero,Montecristo,14105190,217,0,0,1.331,0,2,0,185,1.735
Córdoba,Río Primero,Otros,Sin Datos,0,0,0,0,0,0,0,20,20
Córdoba,Río Primero,Piquillín,14105210,158,0,0,0,0,0,0,0,158
Córdoba,Río Primero,Río Primero,14105240,1.206,0,0,703,0,0,0,187,2.096
Córdoba,Río Primero,Santa Rosa De Río Primero,14105260,363,0,0,806,0,0,0,339,1.508
Córdoba,Río Primero,Villa Fontana,14105270,0,0,0,170,0,0,0,231,401
Córdoba,Río Primero,Diego De Rojas,14105060,0,0,0,1,0,0,0,0,1
Córdoba,Río Primero,La Quinta,14105140,0,0,0,0,0,0,0,20,20
Córdoba,Río Seco,Sebastián Elcano,14112110,0,0,0,2,0,0,0,0,2
Córdoba,Río Seco,Villa De María,14112130,0,610,0,0,427,0,0,242,1.279
Córdoba,Río Seco,Cerro Colorado,14112010,0,0,0,0,0,0,0,60,60
Córdoba,Río Seco,Rayo Cortado,14112080,0,0,0,0,0,0,0,57,57
Córdoba,Río Segundo,Capilla Del Carmen,14119030,0,138,0,0,0,0,0,15,153
Córdoba,Río Segundo,Carrilobo,14119040,0,599,0,0,0,1,0,60,660
Córdoba,Río Segundo,Colazo,14119050,0,0,0,2,0,1,0,0,3
Córdoba,Río Segundo,Costasacate,14119070,126,0,0,153,0,0,0,12,291
Córdoba,Río Segundo,Laguna Larga,14119090,748,0,0,1,0,0,0,704,1.453
Córdoba,Río Segundo,Las Junturas,14119100,62,0,0,514,0,1,0,0,577
Córdoba,Río Segundo,Los Chañaritos,14119110,6,0,0,32,0,0,0,31,69
Córdoba,Río Segundo,Luque,14119120,46,637,0,431,0,0,0,20,1.134
Córdoba,Río Segundo,Manfredi,14119130,76,0,0,4,0,0,0,0,80
Córdoba,Río Segundo,Oncativo,14119150,2.514,73,0,152,0,0,0,436,3.175
Córdoba,Río Segundo,Pilar,14119160,1.951,0,0,206,377,2,0,1.402,3.938
Córdoba,Río Segundo,Pozo Del Molle,14119170,0,1.892,0,0,0,0,0,0,1.892
Córdoba,Río Segundo,Rincón,14119180,0,126,0,0,0,0,0,17,143
Córdoba,Río Segundo,Río Segundo,14119190,2.416,0,0,509,580,0,0,1.404,4.909
Córdoba,Río Segundo,Santiago Temple,14119200,95,653,0,0,0,1,0,81,830
Córdoba,Río Segundo,Villa Del Rosario,14119210,141,7.257,0,0,0,0,0,71,7.469
Córdoba,Río Segundo,Calchín,14119010,0,894,0,0,0,0,0,28,922
Córdoba,San Alberto,Arroyo Los Patos,14126020,0,40,0,20,0,0,0,5,65
Córdoba,San Alberto,El Huayco,14126030,66,0,0,0,0,0,0,6,72
Córdoba,San Alberto,La Cortadera,14126040,0,0,0,1,0,0,0,0,1
Córdoba,San Alberto,Las Calles,14126050,0,0,0,12,0,0,0,47,59
Córdoba,San Alberto,Las Rabonas,14126070,0,0,0,15,0,0,0,32,47
Córdoba,San Alberto,Mina Clavero,14126090,1.853,302,0,187,0,0,0,0,2.342
Córdoba,San Alberto,Nono,14126110,215,30,0,122,0,0,0,35,402
Córdoba,San Alberto,San Huberto,14126130,0,0,0,3,0,0,0,27,30
Córdoba,San Alberto,San Lorenzo,14126140,0,0,0,1,0,0,0,20,21
Córdoba,San Alberto,San Pedro,14126160,0,0,0,6,0,0,0,403,409
Córdoba,San Alberto,San Vicente,14126170,0,0,0,6,0,0,0,33,39
Córdoba,San Alberto,Sauce Arriba,14126180,0,0,0,0,0,0,0,21,21
Córdoba,San Alberto,Villa Cura Brochero,14126200,0,180,0,125,0,0,0,3,308
Córdoba,San Alberto,Villa Sarmiento,14126210,1,0,0,0,0,0,0,423,424
Córdoba,San Javier,Conlara,14133010,0,0,0,0,0,0,0,24,24
Córdoba,San Javier,Cruz Caña,14133030,0,0,0,0,0,0,0,41,41
Córdoba,San Javier,Dos Arroyos,14133040,0,0,0,0,0,0,0,5,5
Córdoba,San Javier,El Pantanillo,14133050,0,0,0,0,0,0,0,4,4
Córdoba,San Javier,La Paz,14133060,0,0,0,0,0,1,0,268,269
Córdoba,San Javier,La Población,14133070,0,0,0,0,0,0,0,78,78
Córdoba,San Javier,La Ramada,14133080,0,0,0,0,0,0,0,14,14
Córdoba,San Javier,La Travesía,14133090,0,0,0,0,0,0,0,49,49
Córdoba,San Javier,Las Chacras,14133095,0,0,0,2,0,0,0,0,2
Córdoba,San Javier,Las Tapias,14133100,0,0,0,0,0,0,0,251,251
Córdoba,San Javier,Loma Bola,14133105,0,0,0,0,0,0,0,20,20
Córdoba,San Javier,Los Cerrillos,14133110,0,0,0,0,0,0,0,64,64
Córdoba,San Javier,Los Hornillos,14133120,290,0,0,0,0,0,0,43,333
Córdoba,San Javier,Los Molles,14133130,0,0,0,0,0,0,0,36,36
Córdoba,San Javier,Los Romeros,14133040,0,0,0,0,0,0,0,9,9
Córdoba,San Javier,Luyaba,14133150,0,0,0,0,0,0,0,124,124
Córdoba,San Javier,Quebracho Ladeado,14133155,0,0,0,0,0,0,0,10,10
Córdoba,San Javier,Quebrada De Los Pozos,14133160,0,0,0,0,0,1,0,81,82
Córdoba,San Javier,San Javier Y Yacanto,14133170,0,0,0,0,0,0,0,280,280
Córdoba,San Javier,San José,14133180,0,0,0,0,0,0,0,69,69
Córdoba,San Javier,Villa De Las Rosas,14133190,0,0,0,0,0,0,0,329,329
Córdoba,San Javier,Villa Dolores,14133200,901,802,0,4.892,0,0,0,2.167,8.762
Córdoba,San Javier,Villa La Viña,14133210,0,0,0,0,0,0,0,6,6
Córdoba,San Justo,Alicia,14140010,0,360,0,858,0,1,0,0,1.219
Córdoba,San Justo,Altos De Chipión,14140020,606,0,0,0,0,1,0,0,607
Córdoba,San Justo,Arroyito,14140030,538,6.608,0,2.121,0,1,58,103,9.429
Córdoba,San Justo,Brinkmann,14140050,188,0,0,2.547,0,0,0,0,2.735
Córdoba,San Justo,Colonia Anita,14140060,0,0,0,0,0,0,0,4,4
Córdoba,San Justo,Colonia Las Pichanas,14140080,0,0,0,0,0,0,0,43,43
Córdoba,San Justo,Colonia Marina,14140090,0,203,0,171,0,1,0,103,478
Córdoba,San Justo,Colonia San Bartolomé,14140110,0,0,0,0,0,0,0,390,390
Córdoba,San Justo,Devoto,14140160,611,0,0,2,1,0,0,0,614
Córdoba,San Justo,El Arañado,14140170,0,479,0,0,0,1,0,66,546
Córdoba,San Justo,El Fuertecito,14140190,0,0,0,0,0,0,0,9,9
Córdoba,San Justo,El Tío,14140200,30,526,0,126,0,0,0,0,682
Córdoba,San Justo,Estación Luxardo,14140210,0,0,0,0,0,0,0,36,36
Córdoba,San Justo,Freyre,14140220,268,2.230,0,0,0,0,0,63,2.561
Córdoba,San Justo,La Francia,14140230,620,0,0,495,0,0,0,119,1.234
Córdoba,San Justo,La Tordilla,14140250,435,0,0,0,0,0,0,45,480
Córdoba,San Justo,Las Varillas,14140270,514,3.948,0,2.767,0,1,0,0,7.230
Córdoba,San Justo,Marull,14140280,0,0,0,485,0,1,0,235,721
Córdoba,San Justo,Miramar,14140290,0,735,0,0,137,0,0,158,1.030
Córdoba,San Justo,Morteros,14140300,202,0,0,6.554,0,0,0,0,6.756
Córdoba,San Justo,Plaza Luxardo,14140310,0,0,0,0,0,0,0,6,6
Córdoba,San Justo,Plaza San Francisco,14140320,0,0,0,0,0,0,0,9,9
Córdoba,San Justo,Porteña,14140330,804,0,0,1.123,0,0,0,70,1.997
Córdoba,San Justo,Quebracho Herrado,14140340,0,0,0,0,0,0,0,18,18
Córdoba,San Justo,Sacanta,14140350,0,923,0,257,0,1,0,120,1.301
Córdoba,San Justo,San Francisco,14140360,3.271,16.552,0,7,60,0,0,1.222,21.112
Córdoba,San Justo,Saturnino María Laspiur,14140370,0,758,0,0,0,1,0,0,759
Córdoba,San Justo,Tránsito,14140400,77,1.025,0,0,0,0,0,118,1.220
Córdoba,San Justo,Villa Concepción Del Tío,14140420,0,245,0,0,0,0,0,132,377
Córdoba,San Justo,Villa San Esteban,14140440,0,0,0,0,0,0,0,28,28
Córdoba,San Justo,Toro Pujio,14140390,77,0,0,0,0,0,0,0,77
Córdoba,San Justo,Colonia Vignaud,14140150,94,0,0,102,0,0,0,0,196
Córdoba,San Justo,Seeber,14140380,66,0,0,0,0,0,0,0,66
Córdoba,San Justo,El Fortín,14140180,0,395,0,0,0,0,0,63,458
Córdoba,San Justo,Las Varas,14140260,0,0,0,148,11,0,0,0,159
Córdoba,San Justo,Villa Del Tránsito,14140430,0,0,0,0,0,0,0,51,51
Córdoba,San Justo,La Paquita,14140240,270,0,0,0,0,0,0,76,346
Córdoba,Santa María,Alta Gracia,14147010,3.452,1.452,0,10.895,0,0,0,327,16.126
Córdoba,Santa María,Anisacate,14147020,416,0,0,0,0,0,0,107,523
Córdoba,Santa María,Despeñaderos,14147080,1.287,0,0,236,0,0,0,158,1.681
Córdoba,Santa María,La Cumbrecita,14147280,0,0,0,0,0,0,0,2,2
Córdoba,Santa María,La Paisanita,14147150,33,0,0,0,0,0,0,1,34
Córdoba,Santa María,La Rancherita,14147170,0,0,0,0,0,0,0,1,1
Córdoba,Santa María,La Serranita,14147180,0,0,0,0,0,0,0,1,1
